iteration,I_Bio CCS_Aluminum,I_Bio CCS_Cement,I_Bio CCS_Copper,I_Bio CCS_Manganese,I_Bio CCS_Nickel,I_Bio CCS_Steel,I_Biomass_Aluminum,I_Biomass_Cement,I_Biomass_Copper,I_Biomass_Manganese,I_Biomass_Nickel,I_Biomass_Steel,I_CIGS_Aluminum,I_CIGS_Cadmium,I_CIGS_Cement,I_CIGS_Copper,I_CIGS_Gadium,I_CIGS_Gallium,I_CIGS_Glass,I_CIGS_Indium,I_CIGS_Molybdenum,I_CIGS_Selenium,I_CIGS_Steel,I_CIGS_Zinc,I_CSP_Aluminum,I_CSP_Cement,I_CSP_Copper,I_CSP_Glass,I_CSP_Manganese,I_CSP_Nickel,I_CSP_Silver,I_CSP_Steel,I_CdTe_Aluminum,I_CdTe_Cadmium,I_CdTe_Cement,I_CdTe_Chromium,I_CdTe_Copper,I_CdTe_Glass,I_CdTe_Indium,I_CdTe_Lead,I_CdTe_Molybdenum,I_CdTe_Nickel,I_CdTe_Steel,I_CdTe_Tellurium,I_CdTe_Tin,I_Coal_Aluminum,I_Coal_Cement,I_Coal_Copper,I_Coal_Manganese,I_Coal_Nickel,I_Coal_Steel,I_Coal CCS_Aluminum,I_Coal CCS_Cement,I_Coal CCS_Copper,I_Coal CCS_Manganese,I_Coal CCS_Nickel,I_Coal CCS_Steel,I_Gas_Aluminum,I_Gas_Cement,I_Gas_Copper,I_Gas_Manganese,I_Gas_Nickel,I_Gas_Steel,I_Gas CCS_Aluminum,I_Gas CCS_Cement,I_Gas CCS_Copper,I_Gas CCS_Manganese,I_Gas CCS_Nickel,I_Gas CCS_Steel,I_Geothermal_Aluminum,I_Geothermal_Cement,I_Geothermal_Copper,I_Geothermal_Steel,I_Hydro_Aluminum,I_Hydro_Cement,I_Hydro_Copper,I_Hydro_Steel,I_NGCC_Aluminum,I_NGCC_Cement,I_NGCC_Copper,I_NGCC_Manganese,I_NGCC_Nickel,I_NGCC_Steel,I_NGGT_Aluminum,I_NGGT_Cement,I_NGGT_Copper,I_NGGT_Manganese,I_NGGT_Nickel,I_NGGT_Steel,I_Nuclear New_Aluminum,I_Nuclear New_Cement,I_Nuclear New_Copper,I_Nuclear New_Manganese,I_Nuclear New_Nickel,I_Nuclear New_Silver,I_Nuclear New_Steel,I_Solar Distributed_Aluminum,I_Solar Distributed_Cement,I_Solar Distributed_Copper,I_Solar Distributed_Glass,I_Solar Distributed_Lead,I_Solar Distributed_Magnesium,I_Solar Distributed_Nickel,I_Solar Distributed_Silicon,I_Solar Distributed_Silver,I_Solar Distributed_Steel,I_Solar Distributed_Tin,I_a-Si_Aluminum,I_a-Si_Cadmium,I_a-Si_Cement,I_a-Si_Chromium,I_a-Si_Copper,I_a-Si_Germanium,I_a-Si_Glass,I_a-Si_Indium,I_a-Si_Molybdenum,I_a-Si_Nickel,I_a-Si_Silicon,I_a-Si_Steel,I_a-Si_Tellurium,I_a-Si_Tin,I_offshore wind_Aluminum,I_offshore wind_Boron,I_offshore wind_Cement,I_offshore wind_Chromium,I_offshore wind_Copper,I_offshore wind_Dysprosium,I_offshore wind_Fiberglass,I_offshore wind_Lead,I_offshore wind_Molybdenum,I_offshore wind_Neodymium,I_offshore wind_Nickel,I_offshore wind_Niobium,I_offshore wind_Praseodymium,I_offshore wind_Steel,I_offshore wind_Terbium,I_offshore wind_Vanadium,I_onshore wind_Aluminum,I_onshore wind_Boron,I_onshore wind_Cement,I_onshore wind_Chromium,I_onshore wind_Copper,I_onshore wind_Dysprosium,I_onshore wind_Fiberglass,I_onshore wind_Lead,I_onshore wind_Manganese,I_onshore wind_Molybdenum,I_onshore wind_Neodymium,I_onshore wind_Nickel,I_onshore wind_Niobium,I_onshore wind_Praseodymium,I_onshore wind_Steel,I_onshore wind_Terbium,I_onshore wind_Vanadium,I_onshore wind_Yttrium,I_onshore wind_Zinc,I_utility-scale solar pv_Aluminum,I_utility-scale solar pv_Cement,I_utility-scale solar pv_Copper,I_utility-scale solar pv_Glass,I_utility-scale solar pv_Lead,I_utility-scale solar pv_Magnesium,I_utility-scale solar pv_Nickel,I_utility-scale solar pv_Silicon,I_utility-scale solar pv_Silver,I_utility-scale solar pv_Steel,I_utility-scale solar pv_Tin,D_Aluminum,D_Boron,D_Cadmium,D_Cement,D_Chromium,D_Copper,D_Dysprosium,D_Fiberglass,D_Gadium,D_Gallium,D_Germanium,D_Glass,D_Indium,D_Lead,D_Magnesium,D_Manganese,D_Molybdenum,D_Neodymium,D_Nickel,D_Niobium,D_Praseodymium,D_Selenium,D_Silicon,D_Silver,D_Steel,D_Tellurium,D_Terbium,D_Tin,D_Vanadium,D_Yttrium,D_Zinc
0,1.2673804309003145,38.2410831434876,0.6181993941811406,0.11207233798937737,0.008467983561008608,72.52822643682039,1.3952057979014834,21.83288305119384,0.6019744018616988,0.11200000060923271,0.008550213529560301,49.9641193267792,15.732123087897936,0.0012457195764514909,5.147486372420529,0.09590620501910452,0.006289566063319531,0.0032673177184542605,61.93629167766595,0.03491624734999012,0.006016644573759754,0.01573193246068285,55.99488855372533,0.13226829520040434,8.892370829281072,126.22125091285997,1.5758098052114908,123.68466053024314,3.6285642268365246,1.0571567054509876,0.01448553073033381,245.50216337843494,19.215391260552483,0.09024658064190519,5.276127488818759,0.06124482985836929,4.136129203499004,56.468583961723745,0.015547795721688363,0.007987899788312838,0.0975887675213999,0.016313279932195474,55.99218742350231,0.07256446885531836,0.006298180721941543,0.3570448042720064,11.371940204669968,0.49252598599581815,0.1684951846565303,0.008596147044602518,44.42500000001913,0.30956017541493563,23.548905102577077,0.5533035871263263,0.11647178257982731,0.008992694074557947,61.707899514239124,0.21245476637269542,10.762396922448287,0.517890609028808,0.11200000000094225,0.010282355145850693,42.311671671146875,0.22404514667881859,15.899585749531965,0.5605554988215842,0.11199999999999999,0.008094287557060202,67.04752937759504,3.133845775966618,763.996150260889,0.6587590165463415,141.89880535413897,0.04981341511030319,594.7139346304049,1.7879422281679538,46.07718363971506,0.20885082153103693,13.903804052611381,0.4935964663780573,0.11200005782407951,0.008683805487625824,39.614866551387756,0.22526838391398482,8.99431030290751,0.45612989964649825,0.11200011352669408,0.008969608796062265,41.45769149704166,0.043308682520226405,21.276367109778118,0.8411665598665717,0.28248884754938663,0.049248249732379186,0.0010005358046457724,9.620225952490792,12.955705969729934,6.204118110628399,0.3063965030892642,69.76179753823597,0.007280374668825253,0.056299329884017285,0.0010002153483593867,3.7134025557983956,0.054584466447486366,55.96335297107609,0.5811283985422271,15.390680631154947,0.006373071245892635,4.84846908788653,0.6455252251962691,5.134464426307238,0.004554512893378788,61.90074476776806,0.004210674788332169,0.0099283542952066,0.34675464090524477,0.14660206038901613,55.99367299887367,0.0072345326728677495,0.04931459075925764,0.35057435485226873,0.007528275094733375,0.16211944696178213,0.3035020920429627,4.378283519057621,0.010255568727013551,6.297637910274474,6.418842170803247,0.08134649719505124,0.14922446522373478,0.10742646136128116,0.036521336990237796,0.032041983341124645,526.6951974005035,0.0060070753141347605,7.149000683523426,0.9442662068098784,0.0010106083280268414,38.89090589778838,0.3456157380898016,9.969722684868353,0.008451970129988292,8.952550702537629,6.366862773595699,0.7865079939631854,0.10792167440365766,0.20355847473054384,0.3903945020525845,0.038888401207944595,0.0037248232967870302,133.58281916591773,0.0012890790160074894,0.09015723908986671,0.0018326721605245256,5.644252488596989,21.90026526882889,8.115160506408325,0.7944098355480751,65.39270511334098,0.01492953684709702,0.058212906852576185,0.0012308462469773924,3.733267051536026,0.005236529322309395,55.992831856258775,0.5687124507158181,1094097462.9967532,64538.28278202249,294885.71550747147,2689664040.35335,14775110.3608081,463113486.4275349,365808.72147703735,372407510.962904,8755.989903275013,4548.581041293318,0.0,3283992719.875593,99113.0021501184,271929678.0838481,2656424.5786611275,32991012.334091067,4832613.343881739,8487516.92162111,16028524.962096034,1647925.0237433957,252044.37689821105,21901.1360081083,170771281.71346727,439116.25173213,10550438697.72492,235713.9984783197,70455.24652583073,26096909.16984989,27134603.444030546,71980.70583358187,221869873.38515782
1,1.4213302529513543,38.4196460030069,0.630300945546736,0.1120000242850685,0.01055341001455057,76.6468629460467,1.2140681141383842,21.43215381641086,0.549923652148341,0.11204166065909885,0.009845021680097508,57.096560041084345,15.393214134011554,0.0013981169987012682,5.5545102886767275,0.9421500424957991,0.004882505371330512,0.01052155626566036,67.79340048842973,0.03300336857727883,0.056224979076981284,0.14753442959445862,55.97019668772577,0.12815818260035364,9.79005875999323,132.1631379195734,2.0760493147518995,111.87963879681737,4.139636521685844,0.9745045828448724,0.01439679405439738,326.8231415532123,15.430317520063877,0.07249163895262153,4.847000441323989,0.06493572684004784,2.739619370374408,55.509204510021284,0.015500000094875037,0.007843164205499369,0.06808361662636153,0.014673111887980058,55.90516817211686,0.2920089494550876,0.0068984405605139135,0.26358006781077176,11.130870011866877,0.45403030128028965,0.11512002178870259,0.009226858833242809,44.42586923905331,0.25987021119029824,20.411317706127203,0.5508045559129361,0.11276410301294164,0.009835162238703057,63.883250563176155,0.2132552896449328,11.116087715688602,0.4545972106950639,0.11199999999999999,0.010110973578140071,40.560893964655236,0.20654368817692603,15.865011011103194,0.5580276363078528,0.11200191848229281,0.009847550294156649,67.00703504513265,1.5514004952997755,285.8142608051486,2.5242661564408215,133.9644001298823,0.053481160493345684,594.619020127671,2.744968891706088,24.8091606860323,0.21591457515277943,9.200520569092847,0.4602935047698422,0.11200000000000201,0.00805466547695465,32.92830351119416,0.22175817610882528,7.4677474467051566,0.5027325966113668,0.1143255579724091,0.008354494482864969,45.03441702381943,0.04064194248407582,43.27969430157901,1.2267271615776694,0.2547794022951685,0.12370033508985612,0.0010981010284001347,25.146671783452955,13.87967052074498,6.777652055533347,4.88162204084647,60.521300854425306,0.01955047465835666,0.04925342539654448,0.0011125916720287692,7.548837331592935,0.02960396808244894,55.98955232284962,0.5642138737259225,15.390000379267518,0.006069680986711269,4.863324916705976,0.6911369862316821,4.360856789811955,0.04737586996701803,60.84419566484011,0.004317603810675898,0.010986429200707628,0.3508586185664371,0.15874737131177546,55.97896181427946,0.007162281520755957,0.07116691573889906,0.2915294763277683,0.006918142701922729,0.2112409262551474,0.29479231492446517,1.440504089814496,0.021546541899487834,6.338523402873985,4.036432941916942,0.07834219802716873,0.04724286715828323,0.1181452933162459,0.03921029270960644,0.030862858241723592,176.4262187182844,0.006626424360854403,7.3547294593625185,5.30484007939955,0.0010072185951923564,57.90265321242279,0.5202591921307453,2.2496399292410603,0.001187103661890269,8.815278458613019,7.0506843177327285,0.7916673753019432,0.11734694036833748,0.1200856820593013,0.20499927638673218,0.040479237426548534,0.00216814493060519,121.08432020599832,0.0003090174942466152,0.09001726396478023,0.0018312718262320105,5.53047121999493,16.24585677965043,7.810349287223893,1.1910411652836412,60.945381675145036,0.01433146611278801,0.05779239071225359,0.0010000001308829414,8.585340829848185,0.07522110271127332,55.94556567527857,0.5908633017862973,1019275503.4277955,62391.55140689345,237423.8042846977,3219052313.566024,21617715.659216587,183566483.33009252,117734.29101844493,367150888.5408001,6797.1569586300875,14647.535219661739,0.0,3065926962.1040072,96294.74053474984,290948769.57683325,2610678.0606845776,33177064.23955876,5166943.154213132,4872443.118324189,8881887.510285404,1719281.5427571877,187012.28650241328,205389.36437098493,388756943.88304955,3262205.390067968,8903361330.510857,948544.076092518,34006.00205803594,26956316.27063177,27808063.994129647,71925.70578886611,217395236.55680895
2,1.2421191075750946,27.68984436593796,0.5913698404939982,0.1120001897345818,0.008233203910894955,87.10857017958405,1.426414793564697,22.710476379880554,0.4660713358133238,0.11430397224324766,0.008487850818034675,56.273642718735964,17.263887663747866,0.0013586870721809736,5.150938148633872,4.432658718806111,0.0027315936831196004,0.005819666929714715,66.85518529097843,0.01869499359516061,0.017245024239181044,0.13912309671072198,55.98383287047111,0.12024237446703828,4.563014525714317,120.6664588036657,1.5014758939716688,127.29444752510106,5.007733733781287,1.8997289663546852,0.015989910511221717,328.8690728964204,16.743798380450162,0.053822185372793215,4.923301940365213,0.06653942253255642,4.581350723060629,57.19547057135748,0.015500019100507866,0.007871632543606568,0.01282099875365975,0.016549034225896958,55.95203077009038,0.11611787663616097,0.006626615821467832,0.3729227232592822,18.05366281474892,0.5134319085401956,0.11200000000340062,0.010265411767020857,44.926651181831474,0.2584042476077738,7.186324841868664,0.5646624494928514,0.1120021070520762,0.0090447664010699,64.96203364183033,0.21431011234035302,9.733670473645553,0.5414757498615619,0.11200000553360484,0.01094009772585643,40.93162368925668,0.2125475418674752,18.114004351171904,0.5470725821692896,0.1120000000139619,0.009922624234409644,53.0693582355269,3.3900742411334326,196.90508000185793,0.5981890364198647,125.62531048676796,0.049697339525932374,594.7660817519734,1.0688810902718622,24.8000214639736,0.21708884904222628,10.337765361141157,0.4919742398069615,0.11200000000001294,0.010762617201595439,32.257666993082765,0.21119881885182729,11.849970572334378,0.45548112072908553,0.11200032343187452,0.009854764314590887,38.44516415535243,0.03465124978079333,20.295755466079818,1.672606873698324,0.3462852791984514,0.05067821747873949,0.0010065234532910046,17.831534362767933,12.870807775244844,4.9607033354108205,0.49716235008338217,58.83645604615338,0.006157608065347682,0.054501439253028326,0.0010236918570879154,4.805973667444777,0.010953623046993896,55.953710654181855,0.5870214650196095,16.58160214012309,0.006117661160295736,4.856623729209715,0.652502306200847,4.341097414537681,0.028184332122490097,69.77615312996346,0.005167336166871059,0.009774185971845737,0.31081099049751343,0.14237873185153524,55.91606813732596,0.007311044557520037,0.04133892115819844,0.43506558459279654,0.006412327243926299,0.18291188838647987,0.2956277160741605,1.3058425612754243,0.03208411299826107,10.235355327807511,6.18402116788139,0.07166829028377793,0.06510154090499198,0.11474387948232237,0.0408908023245155,0.031539899152236525,158.93928369263477,0.006009363286963252,6.895611014062983,0.14864330048611168,0.0013865985664159816,58.68718281163811,0.34134248022679614,2.782964834878791,0.004707393010376922,7.512975310272891,6.500396149892629,0.7826882935387796,0.07806948620965995,0.3069499186000654,0.21705441499668388,0.04003645332174395,0.0024575775652005013,135.08001644630423,0.0031758010586546833,0.0901395473066172,0.00189077017358413,5.863681348566502,35.55484101184242,8.987364247028644,0.2633515098185434,62.936253678786535,0.026287553652130147,0.05665936023690083,0.0010001031953188004,2.011590602298963,0.06916597761851058,55.96651972206962,0.5796617500183564,1627022946.5029852,75622.89662445242,176724.19682383543,3240128786.8981166,14598483.464513637,157741228.38380322,290775.1851426528,328861706.1209278,3802.7753375121697,8101.822027784115,0.0,3147030449.459331,76375.46513210368,276868905.43652254,2584350.0572178527,32986415.06145714,3368464.312177672,12270729.851911915,9286524.498767287,1707436.7085501337,200614.55953809433,193679.56673763125,103236900.7942748,2934624.006505555,9311481731.065813,377190.2341253853,144566.38631235732,26578839.036456443,26297657.012561817,74262.58476296022,230471500.16609567
3,1.2632959258721108,37.22394668269017,0.5842445107422636,0.11439507897238306,0.009130833288274723,78.96616074957478,1.248358247282677,23.15763162493384,0.46456275443675527,0.11913029314358586,0.009630658583341965,56.22730995403129,20.951752197934592,0.0012570754598108425,4.847397067089499,0.6554982467729767,0.010081109769221292,0.02620032421103367,66.49071370632721,0.01636140889019814,0.08134619959784911,0.020572849963009412,55.95698896848713,0.1273515001949247,9.644422004379244,132.89055127143152,2.8782631484096233,112.21263473910415,5.131873479417718,1.062389115838703,0.014191861871681102,367.5672585247286,15.39408502335975,0.1246770342843346,5.217506501356371,0.06152123820884067,1.9280699138481368,59.13855349216506,0.015499999999999996,0.007916678358953225,0.043992378718854926,0.015878418571661227,55.994728333961184,0.14240445668171356,0.006713823378262173,0.2782382957871037,5.100163316516717,0.5116797483921853,0.11203777627703639,0.010767498143531886,44.772546030936674,0.2707125672689035,44.00870409111522,0.5569789654420609,0.16136423991350435,0.0083739880436098,86.12219074673398,0.21748978948527786,9.503732643368814,0.45413704385289017,0.1120000988653053,0.009612186808813768,49.519097889896486,0.21300499585351498,13.570371688477962,0.5779445457756806,0.1120000011474246,0.0084225710611394,52.90042899602589,5.038032211447275,796.5273069635649,0.8966524314404715,125.01661825360884,0.048651574055445415,602.5566758692421,1.6164561422277015,24.800010080873264,0.21627374057285997,9.323217341006798,0.48767930426484984,0.11201625121809629,0.009202289182625977,42.27877065929518,0.20803624639419852,7.727016059324322,0.5606982011918612,0.11200000942831836,0.009226202513294288,31.54026574877293,0.023621493505182854,28.958854687727424,0.7260569290305854,0.2686172975197224,0.05059324026082931,0.0009357089324108668,35.47051341487565,12.599900435498673,6.224570462011908,1.6405817980406352,67.18164975181206,0.009205658614561954,0.050343331960949284,0.0010005511723075755,0.7467220843967748,0.010840682468357447,55.920788625514604,0.5223618163270388,15.39801816763588,0.006506123255883283,6.90581436437037,0.6139424401952907,2.0278863986777873,0.029826591608441776,63.19889604574581,0.004275401940477724,0.010427590349254194,0.33747675168091235,0.1480837958740595,55.92944657595419,0.008499587158860965,0.10952477124458929,0.3857153275319662,0.0069824036775493195,0.21177507369773912,0.31413827971393704,0.9567808194553891,0.019249026439826008,9.052471964673698,4.545610918319283,0.06988262054375895,0.18595730309747244,0.12175372841161886,0.03785048303899445,0.030947598141153738,125.69067663636284,0.0060038533993042355,6.683677308962088,5.851815359067436,0.001019161416197468,68.7421152848929,0.6350848867389144,4.331196422837817,0.007028031566694846,7.7823093873991205,7.276969655323145,0.7883754104978415,0.09204315368450303,0.16384719886492607,0.12645180306899312,0.03518377660042084,0.013198895313948767,86.73557047419652,0.002361138306861183,0.09014226908658599,0.0015645211530355804,5.276833887185493,16.44764697240072,8.606697151779402,5.155962177669751,56.968010284606564,0.005618278246518704,0.05451733385849273,0.0010000002276454518,5.628799902643028,0.030739511265356866,55.97709122037458,0.5316014384116372,1053389454.1587635,63072.69990684632,406743.3119330351,3886343314.2388525,26180407.153095055,411904143.25800973,339562.3273976932,335536348.8117902,14034.369694897716,36474.65849707027,0.0,2936443432.195717,73126.71408234308,301111813.3403768,2478257.084067401,33118223.683715083,4101899.404394457,7049030.127377469,5705023.802947283,1506807.3514400022,620539.7592928348,28640.39660991008,238070143.22270063,1329142.310545086,7357269100.119114,462577.95881488407,112551.20838306917,24313272.727056164,25598327.775336903,61448.70823750552,207432160.36644644
4,1.1895358232513105,35.16221963083306,0.5945491316206198,0.11234932529666429,0.00873920609971732,84.63755607883186,1.3778481285319348,22.679140185936582,0.45717140810544776,0.11200024133778337,0.010751940726386728,48.2229137615572,21.92116363945727,0.001218134561498041,5.02144772774547,1.086283758311927,0.008045063955714811,0.01123489376283417,64.89179097099635,0.016431121190413615,0.02489061971651704,0.08021084190753901,55.994405933968665,0.10985412883511785,7.761326897672573,236.6942004999885,1.7250356212292002,121.3589046110526,5.3873067010757545,0.9725881394423669,0.01509226080174052,287.5758411796081,19.927890994090042,0.07041652087380737,6.410366103262171,0.05879302577356772,6.249055938060952,54.01432673627718,0.0155000015510145,0.007824113377155455,0.008849422376769193,0.016628124082810048,55.93398749637681,0.12024774849550317,0.006026270369854604,0.26313444869207386,23.537026882552187,0.45832287176515896,0.1180054143397166,0.008698878424260901,44.42500004945623,0.25502045220999825,14.025660498771822,0.5865839232261872,0.11200017435123835,0.009205792740827726,64.53948135814774,0.22671560496884482,21.373517566181608,0.4613445601846615,0.11276043839404491,0.008331422339394184,38.15790536857961,0.21146821378300612,12.767039406672914,0.5451520845992631,0.11200163636051612,0.01003894184807921,54.18796181351432,28.014602735890364,86.78743947317983,2.9327899182904273,188.87575499315892,0.048537153039357586,1261.2456103736058,1.3683429088555465,24.800062481338685,0.20973264143582454,7.738642834505027,0.5999560949438335,0.12231140918493129,0.008521685747658462,38.99446457994344,0.2237142003683064,10.394621681192692,0.49540390853902855,0.11200000110289648,0.009778819804525109,42.68973277754001,0.021293526146319176,43.27771974268991,0.7294104466864532,0.45555808654327634,0.1804873998728699,0.0010310483961278043,31.090010934598723,11.469421879263233,6.958280448874759,0.4160370865303082,61.6315372023076,0.005885217898365208,0.05546086877115768,0.0010000013184403346,4.7784152588908535,0.04244692618613184,55.959240778465954,0.6144681834677622,15.469967237119759,0.006696897656402437,4.854328558667885,0.6717136195397585,4.992467905594772,0.06260048834495922,67.79708373593272,0.005739497932173931,0.011039429384585558,0.34603340355358814,0.15355834134645555,55.975271663955766,0.007267423964257195,0.1262345597028105,3.7900400108663663,0.006769166395962799,0.1999936439907454,0.29365335439776724,9.479254728370435,0.0031915761515050075,7.286320402925705,5.597595870840925,0.08256310739962708,0.14899006191703365,0.10566763949962435,0.038666250552324415,0.031502382036774176,133.5718299575262,0.006072949612393213,6.7786210324541605,2.2128038667218424,0.003314463280086998,41.047745676735495,0.4385388448857392,3.0388266571976517,0.010467837238617017,8.669131603184276,6.512866828544774,0.7924183103553496,0.07729892687760681,0.2709728817090919,0.4312778708593636,0.04123533902885412,0.013829435435227097,164.1671141530585,0.0067669401017059335,0.09010945066651267,0.0019955429752444524,5.41879943245957,14.8022558380207,9.34959609366835,1.4789204594103056,54.767525357222986,0.016231334857588257,0.05107387693888084,0.0012179684073390946,4.253183606318237,0.07948927361340792,55.94197273169261,0.5929858943604355,874450566.9772819,152520.08184598197,230432.55547123382,2788376912.2961864,18384324.803433266,246373755.68567613,421671.65369180427,364538746.56853944,11199.898062643471,15640.604671512729,0.0,2803780654.7001505,73223.76877242804,275002117.5085894,2354913.68639882,33607515.136207476,3371898.0129923658,11134536.37348345,17842253.25216014,1747182.98730316,647136.0156088725,111665.14745294263,196745361.62794095,3491752.7539831516,10474496543.617435,390605.45819475135,285823.1355373136,27243151.355371553,25910377.67444219,78377.67985640747,212983692.45406523
5,1.2733745434703267,28.8810415396962,0.6433977647959829,0.11200099577283743,0.008689863817673258,74.99492205044713,1.1780948615499731,22.290023101874127,0.45974440666739574,0.11200510617862203,0.008556576547109363,55.833680946738355,16.803263879557132,0.0013896436393103907,5.645374278843247,0.025543469717497838,0.010314542362083847,0.005866480295968121,63.63639522104425,0.02155992908704049,0.014520065557875446,0.147818641086725,55.94303058948994,0.11375269838614814,5.407540014155805,83.42919079937387,2.447548523445918,115.37986808870195,4.950968672357597,1.2379474805666306,0.014365660447245403,241.85928638529612,15.39031258930705,0.26125250757412144,4.857880918703367,0.0653934932457083,5.8817003240422885,54.05767250078273,0.015500000016394264,0.007848409003172505,0.10755289136948538,0.014855985737284843,55.94988881534513,0.05569777484981485,0.006867253761118217,0.2637881555508458,6.764758269093159,0.45427806755957106,0.11200000000304687,0.010068394907411796,44.42573329045287,0.29499689871975704,7.2705662897031775,0.5456237293536453,0.11248751426897337,0.010142260796397283,73.0809850077869,0.22518545295740933,7.486326924741439,0.4666404186166624,0.11200306926067595,0.00957920798280834,45.73494938728217,0.20612237953279533,9.024304756258323,0.5499013524224624,0.11700578058230972,0.010927595767457393,57.83655628433685,2.2155868933637857,312.0418517226479,0.8417947169785688,141.85154215378842,0.056937848886326546,660.0310417020839,1.473850781212731,24.800000000000246,0.21602819687522223,13.177591535816457,0.4828082982269985,0.11200014937690522,0.010962948691208172,31.8361947473909,0.22654281889918368,9.415894938821346,0.48059889566876063,0.1171129482404159,0.009265162780620366,36.594238724424535,0.03932461182936104,51.21600163405465,0.9337270784363143,0.3981431597831425,0.05142346408487637,0.0010818065041331283,15.132115899658313,12.594472425710805,5.8722344370992605,2.9308635132738425,57.504035835092736,0.02953639809809077,0.053658545687047685,0.0010013694125795905,2.0053866225559602,0.03528652293214085,55.99694123223353,0.5490885981337101,16.1460204825734,0.0069715314721576875,4.847300525123871,0.6281405138474455,1.854236917432554,0.00851537361416888,56.217981224453176,0.004840455116356278,0.011318548269134662,0.32938328658060867,0.1424614281776289,55.9617144986604,0.008122572458341297,0.02451680370825375,2.646418965837501,0.00696448322604974,0.20784529501959736,0.3148852419307942,10.82792167917134,0.006357588581931837,7.198183519513613,3.9572644883416928,0.07578450660027955,0.20446223599768298,0.10077342660284092,0.03481095860637511,0.031329116123398726,165.41325767572982,0.006000522838789179,7.681282172142386,1.468624276963137,0.0012052192452149245,55.512790804467265,0.6811310027530673,3.6174276438027912,0.001286920581062417,8.071287272668796,6.9950909451180525,0.784037069042459,0.10472899733629888,0.3008592796073888,0.14189333549471866,0.039001419971417456,0.004764736043617919,135.54728584564788,0.012881942572794382,0.09027329921131587,0.0012206208842130625,5.6296319642213355,25.276537334184297,5.019142693182581,4.88978818507149,64.63012220390229,0.007009391246635008,0.0523643491404995,0.001020548006668248,1.0411490689519696,0.08217393473770539,55.94069079607229,0.6197849481689197,1250368628.3414047,70321.23349826787,850571.310491138,3055095213.234144,28003974.907564655,422197635.050372,71527.2556427738,340766718.2045436,14359.341784485907,8166.993036105914,0.0,3197365359.873756,80363.80965176995,288238146.825696,2401600.0587730086,33158806.614131693,4733065.425377961,12491438.076860534,6263630.317659103,1646719.2984400725,290535.7259002577,205785.0280672763,51504559.361194715,3575289.594116971,9351777560.88495,180925.2575440414,525759.1945710216,28103607.223341092,28895828.690623783,47941.55479271345,221269855.89106566
