component,explained_variance_ratio,cumulative_variance_ratio,explained_variance_pct,cumulative_variance_pct
SPC1,0.4082663614057855,0.4082663614057855,40.82663614057855,40.82663614057855
SPC2,0.30605217539306473,0.7143185367988503,30.605217539306473,71.43185367988502
SPC3,0.15136881909739713,0.8656873558962475,15.136881909739714,86.56873558962475
SPC4,0.13431264410375268,1.0000000000000002,13.431264410375269,100.00000000000003
