scenario,year,material,crc,demand_allocated,demand_mean_total,share_pct
Mid_Case,2026,Aluminum,OECD,0.0,0.0,23.0
Mid_Case,2026,Aluminum,1,0.0,0.0,0.0
Mid_Case,2026,Aluminum,2,0.0,0.0,4.140000000000001
Mid_Case,2026,Aluminum,3,0.0,0.0,0.0
Mid_Case,2026,Aluminum,4,0.0,0.0,0.0
Mid_Case,2026,Aluminum,5,0.0,0.0,0.0
Mid_Case,2026,Aluminum,6,0.0,0.0,0.0
Mid_Case,2026,Aluminum,7,0.0,0.0,2.3000000000000003
Mid_Case,2026,Aluminum,China,0.0,0.0,1.84
Mid_Case,2026,Aluminum,Undefined,0.0,0.0,14.72
Mid_Case,2026,Aluminum,United States,0.0,0.0,54.0
Mid_Case,2026,Boron,OECD,0.0,0.0,0.0
Mid_Case,2026,Boron,1,0.0,0.0,0.0
Mid_Case,2026,Boron,2,0.0,0.0,0.0
Mid_Case,2026,Boron,3,0.0,0.0,0.0
Mid_Case,2026,Boron,4,0.0,0.0,0.0
Mid_Case,2026,Boron,5,0.0,0.0,0.0
Mid_Case,2026,Boron,6,0.0,0.0,0.0
Mid_Case,2026,Boron,7,0.0,0.0,0.0
Mid_Case,2026,Boron,China,0.0,0.0,0.0
Mid_Case,2026,Boron,Undefined,0.0,0.0,0.0
Mid_Case,2026,Boron,United States,0.0,0.0,100.0
Mid_Case,2026,Cement,OECD,0.0,0.0,6.806
Mid_Case,2026,Cement,1,0.0,0.0,0.0
Mid_Case,2026,Cement,2,0.0,0.0,0.0
Mid_Case,2026,Cement,3,0.0,0.0,1.328
Mid_Case,2026,Cement,4,0.0,0.0,0.0
Mid_Case,2026,Cement,5,0.0,0.0,4.316
Mid_Case,2026,Cement,6,0.0,0.0,0.0
Mid_Case,2026,Cement,7,0.0,0.0,0.0
Mid_Case,2026,Cement,China,0.0,0.0,0.0
Mid_Case,2026,Cement,Undefined,0.0,0.0,4.15
Mid_Case,2026,Cement,United States,0.0,0.0,83.4
Mid_Case,2026,Chromium,OECD,0.0,0.0,4.644
Mid_Case,2026,Chromium,1,0.0,0.0,0.0
Mid_Case,2026,Chromium,2,0.0,0.0,0.0
Mid_Case,2026,Chromium,3,0.0,0.0,0.0
Mid_Case,2026,Chromium,4,0.0,0.0,28.638
Mid_Case,2026,Chromium,5,0.0,0.0,7.74
Mid_Case,2026,Chromium,6,0.0,0.0,0.0
Mid_Case,2026,Chromium,7,0.0,0.0,5.418
Mid_Case,2026,Chromium,China,0.0,0.0,0.0
Mid_Case,2026,Chromium,Undefined,0.0,0.0,30.96
Mid_Case,2026,Chromium,United States,0.0,0.0,22.599999999999994
Mid_Case,2026,Copper,OECD,0.0,0.0,32.424
Mid_Case,2026,Copper,1,0.0,0.0,0.0
Mid_Case,2026,Copper,2,0.0,0.0,0.0
Mid_Case,2026,Copper,3,0.0,0.0,4.246
Mid_Case,2026,Copper,4,0.0,0.0,0.0
Mid_Case,2026,Copper,5,0.0,0.0,0.0
Mid_Case,2026,Copper,6,0.0,0.0,0.0
Mid_Case,2026,Copper,7,0.0,0.0,0.0
Mid_Case,2026,Copper,China,0.0,0.0,0.0
Mid_Case,2026,Copper,Undefined,0.0,0.0,1.9300000000000002
Mid_Case,2026,Copper,United States,0.0,0.0,61.4
Mid_Case,2026,Lead,OECD,0.0,0.0,18.703999999999997
Mid_Case,2026,Lead,1,0.0,0.0,0.0
Mid_Case,2026,Lead,2,0.0,0.0,0.0
Mid_Case,2026,Lead,3,0.0,0.0,6.012
Mid_Case,2026,Lead,4,0.0,0.0,0.0
Mid_Case,2026,Lead,5,0.0,0.0,0.0
Mid_Case,2026,Lead,6,0.0,0.0,0.0
Mid_Case,2026,Lead,7,0.0,0.0,0.0
Mid_Case,2026,Lead,China,0.0,0.0,0.0
Mid_Case,2026,Lead,Undefined,0.0,0.0,8.684
Mid_Case,2026,Lead,United States,0.0,0.0,66.6
Mid_Case,2026,Magnesium,OECD,0.0,0.0,9.6
Mid_Case,2026,Magnesium,1,0.0,0.0,0.0
Mid_Case,2026,Magnesium,2,0.0,0.0,2.6999999999999997
Mid_Case,2026,Magnesium,3,0.0,0.0,3.0
Mid_Case,2026,Magnesium,4,0.0,0.0,0.0
Mid_Case,2026,Magnesium,5,0.0,0.0,0.0
Mid_Case,2026,Magnesium,6,0.0,0.0,0.0
Mid_Case,2026,Magnesium,7,0.0,0.0,0.0
Mid_Case,2026,Magnesium,China,0.0,0.0,0.0
Mid_Case,2026,Magnesium,Undefined,0.0,0.0,14.7
Mid_Case,2026,Magnesium,United States,0.0,0.0,70.0
Mid_Case,2026,Manganese,OECD,0.0,0.0,12.0
Mid_Case,2026,Manganese,1,0.0,0.0,0.0
Mid_Case,2026,Manganese,2,0.0,0.0,0.0
Mid_Case,2026,Manganese,3,0.0,0.0,0.0
Mid_Case,2026,Manganese,4,0.0,0.0,19.0
Mid_Case,2026,Manganese,5,0.0,0.0,8.0
Mid_Case,2026,Manganese,6,0.0,0.0,0.0
Mid_Case,2026,Manganese,7,0.0,0.0,25.0
Mid_Case,2026,Manganese,China,0.0,0.0,0.0
Mid_Case,2026,Manganese,Undefined,0.0,0.0,36.0
Mid_Case,2026,Manganese,United States,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,OECD,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,1,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,2,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,3,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,4,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,5,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,6,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,7,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,China,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,Undefined,0.0,0.0,0.0
Mid_Case,2026,Molybdenum,United States,0.0,0.0,100.0
Mid_Case,2026,Nickel,OECD,0.0,0.0,23.876
Mid_Case,2026,Nickel,1,0.0,0.0,0.0
Mid_Case,2026,Nickel,2,0.0,0.0,0.0
Mid_Case,2026,Nickel,3,0.0,0.0,13.208
Mid_Case,2026,Nickel,4,0.0,0.0,0.0
Mid_Case,2026,Nickel,5,0.0,0.0,0.0
Mid_Case,2026,Nickel,6,0.0,0.0,0.0
Mid_Case,2026,Nickel,7,0.0,0.0,0.0
Mid_Case,2026,Nickel,China,0.0,0.0,0.0
Mid_Case,2026,Nickel,Undefined,0.0,0.0,13.716000000000001
Mid_Case,2026,Nickel,United States,0.0,0.0,49.2
Mid_Case,2026,Niobium,OECD,0.0,0.0,25.0
Mid_Case,2026,Niobium,1,0.0,0.0,0.0
Mid_Case,2026,Niobium,2,0.0,0.0,0.0
Mid_Case,2026,Niobium,3,0.0,0.0,0.0
Mid_Case,2026,Niobium,4,0.0,0.0,66.0
Mid_Case,2026,Niobium,5,0.0,0.0,0.0
Mid_Case,2026,Niobium,6,0.0,0.0,0.0
Mid_Case,2026,Niobium,7,0.0,0.0,0.0
Mid_Case,2026,Niobium,China,0.0,0.0,0.0
Mid_Case,2026,Niobium,Undefined,0.0,0.0,9.0
Mid_Case,2026,Niobium,United States,0.0,0.0,0.0
Mid_Case,2026,Silicon,OECD,0.0,0.0,10.036
Mid_Case,2026,Silicon,1,0.0,0.0,0.0
Mid_Case,2026,Silicon,2,0.0,0.0,0.0
Mid_Case,2026,Silicon,3,0.0,0.0,0.0
Mid_Case,2026,Silicon,4,0.0,0.0,7.720000000000001
Mid_Case,2026,Silicon,5,0.0,0.0,0.0
Mid_Case,2026,Silicon,6,0.0,0.0,0.0
Mid_Case,2026,Silicon,7,0.0,0.0,8.492
Mid_Case,2026,Silicon,China,0.0,0.0,0.0
Mid_Case,2026,Silicon,Undefined,0.0,0.0,12.352
Mid_Case,2026,Silicon,United States,0.0,0.0,61.4
Mid_Case,2026,Silver,OECD,0.0,0.0,22.320000000000004
Mid_Case,2026,Silver,1,0.0,0.0,0.0
Mid_Case,2026,Silver,2,0.0,0.0,0.0
Mid_Case,2026,Silver,3,0.0,0.0,34.968
Mid_Case,2026,Silver,4,0.0,0.0,0.0
Mid_Case,2026,Silver,5,0.0,0.0,0.0
Mid_Case,2026,Silver,6,0.0,0.0,0.0
Mid_Case,2026,Silver,7,0.0,0.0,0.0
Mid_Case,2026,Silver,China,0.0,0.0,0.0
Mid_Case,2026,Silver,Undefined,0.0,0.0,17.112000000000002
Mid_Case,2026,Silver,United States,0.0,0.0,25.599999999999994
Mid_Case,2026,Steel,OECD,0.0,0.0,3.96
Mid_Case,2026,Steel,1,0.0,0.0,0.0
Mid_Case,2026,Steel,2,0.0,0.0,0.0
Mid_Case,2026,Steel,3,0.0,0.0,1.848
Mid_Case,2026,Steel,4,0.0,0.0,1.98
Mid_Case,2026,Steel,5,0.0,0.0,0.0
Mid_Case,2026,Steel,6,0.0,0.0,0.0
Mid_Case,2026,Steel,7,0.0,0.0,0.0
Mid_Case,2026,Steel,China,0.0,0.0,0.0
Mid_Case,2026,Steel,Undefined,0.0,0.0,5.412
Mid_Case,2026,Steel,United States,0.0,0.0,86.8
Mid_Case,2026,Tin,OECD,0.0,0.0,0.0
Mid_Case,2026,Tin,1,0.0,0.0,0.0
Mid_Case,2026,Tin,2,0.0,0.0,12.384
Mid_Case,2026,Tin,3,0.0,0.0,37.926
Mid_Case,2026,Tin,4,0.0,0.0,0.0
Mid_Case,2026,Tin,5,0.0,0.0,0.0
Mid_Case,2026,Tin,6,0.0,0.0,0.0
Mid_Case,2026,Tin,7,0.0,0.0,13.158000000000001
Mid_Case,2026,Tin,China,0.0,0.0,0.0
Mid_Case,2026,Tin,Undefined,0.0,0.0,13.932
Mid_Case,2026,Tin,United States,0.0,0.0,22.599999999999994
Mid_Case,2026,Vanadium,OECD,0.0,0.0,19.902
Mid_Case,2026,Vanadium,1,0.0,0.0,0.0
Mid_Case,2026,Vanadium,2,0.0,0.0,0.0
Mid_Case,2026,Vanadium,3,0.0,0.0,0.0
Mid_Case,2026,Vanadium,4,0.0,0.0,9.63
Mid_Case,2026,Vanadium,5,0.0,0.0,0.0
Mid_Case,2026,Vanadium,6,0.0,0.0,0.0
Mid_Case,2026,Vanadium,7,0.0,0.0,0.0
Mid_Case,2026,Vanadium,China,0.0,0.0,8.346
Mid_Case,2026,Vanadium,Undefined,0.0,0.0,26.322
Mid_Case,2026,Vanadium,United States,0.0,0.0,35.8
Mid_Case,2026,Zinc,OECD,0.0,0.0,58.464000000000006
Mid_Case,2026,Zinc,1,0.0,0.0,0.0
Mid_Case,2026,Zinc,2,0.0,0.0,0.0
Mid_Case,2026,Zinc,3,0.0,0.0,17.864
Mid_Case,2026,Zinc,4,0.0,0.0,0.0
Mid_Case,2026,Zinc,5,0.0,0.0,0.0
Mid_Case,2026,Zinc,6,0.0,0.0,0.0
Mid_Case,2026,Zinc,7,0.0,0.0,0.0
Mid_Case,2026,Zinc,China,0.0,0.0,0.0
Mid_Case,2026,Zinc,Undefined,0.0,0.0,4.872
Mid_Case,2026,Zinc,United States,0.0,0.0,18.799999999999997
Mid_Case,2029,Aluminum,OECD,37609210111498.33,163518304832601.4,23.0
Mid_Case,2029,Aluminum,1,0.0,163518304832601.4,0.0
Mid_Case,2029,Aluminum,2,6769657820069.699,163518304832601.4,4.140000000000001
Mid_Case,2029,Aluminum,3,0.0,163518304832601.4,0.0
Mid_Case,2029,Aluminum,4,0.0,163518304832601.4,0.0
Mid_Case,2029,Aluminum,5,0.0,163518304832601.4,0.0
Mid_Case,2029,Aluminum,6,0.0,163518304832601.4,0.0
Mid_Case,2029,Aluminum,7,3760921011149.833,163518304832601.4,2.3000000000000003
Mid_Case,2029,Aluminum,China,3008736808919.8657,163518304832601.4,1.84
Mid_Case,2029,Aluminum,Undefined,24069894471358.926,163518304832601.4,14.72
Mid_Case,2029,Aluminum,United States,88299884609604.77,163518304832601.4,54.0
Mid_Case,2029,Boron,OECD,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,1,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,2,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,3,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,4,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,5,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,6,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,7,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,China,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,Undefined,0.0,0.23696493759999993,0.0
Mid_Case,2029,Boron,United States,0.23696493759999993,0.23696493759999993,100.0
Mid_Case,2029,Cement,OECD,3.3479571951572484e+19,4.919126058121141e+20,6.806
Mid_Case,2029,Cement,1,0.0,4.919126058121141e+20,0.0
Mid_Case,2029,Cement,2,0.0,4.919126058121141e+20,0.0
Mid_Case,2029,Cement,3,6.532599405184876e+18,4.919126058121141e+20,1.328
Mid_Case,2029,Cement,4,0.0,4.919126058121141e+20,0.0
Mid_Case,2029,Cement,5,2.1230948066850845e+19,4.919126058121141e+20,4.316
Mid_Case,2029,Cement,6,0.0,4.919126058121141e+20,0.0
Mid_Case,2029,Cement,7,0.0,4.919126058121141e+20,0.0
Mid_Case,2029,Cement,China,0.0,4.919126058121141e+20,0.0
Mid_Case,2029,Cement,Undefined,2.041437314120274e+19,4.919126058121141e+20,4.15
Mid_Case,2029,Cement,United States,4.102551132473032e+20,4.919126058121141e+20,83.4
Mid_Case,2029,Chromium,OECD,1.9026412740270497,40.969881008334404,4.644
Mid_Case,2029,Chromium,1,0.0,40.969881008334404,0.0
Mid_Case,2029,Chromium,2,0.0,40.969881008334404,0.0
Mid_Case,2029,Chromium,3,0.0,40.969881008334404,0.0
Mid_Case,2029,Chromium,4,11.732954523166807,40.969881008334404,28.638
Mid_Case,2029,Chromium,5,3.1710687900450827,40.969881008334404,7.74
Mid_Case,2029,Chromium,6,0.0,40.969881008334404,0.0
Mid_Case,2029,Chromium,7,2.219748153031558,40.969881008334404,5.418
Mid_Case,2029,Chromium,China,0.0,40.969881008334404,0.0
Mid_Case,2029,Chromium,Undefined,12.68427516018033,40.969881008334404,30.96
Mid_Case,2029,Chromium,United States,9.259193107883574,40.969881008334404,22.599999999999994
Mid_Case,2029,Copper,OECD,1.012097892552424e+17,3.12144674485697e+17,32.424
Mid_Case,2029,Copper,1,0.0,3.12144674485697e+17,0.0
Mid_Case,2029,Copper,2,0.0,3.12144674485697e+17,0.0
Mid_Case,2029,Copper,3,1.3253662878662698e+16,3.12144674485697e+17,4.246
Mid_Case,2029,Copper,4,0.0,3.12144674485697e+17,0.0
Mid_Case,2029,Copper,5,0.0,3.12144674485697e+17,0.0
Mid_Case,2029,Copper,6,0.0,3.12144674485697e+17,0.0
Mid_Case,2029,Copper,7,0.0,3.12144674485697e+17,0.0
Mid_Case,2029,Copper,China,0.0,3.12144674485697e+17,0.0
Mid_Case,2029,Copper,Undefined,6024392217573953.0,3.12144674485697e+17,1.9300000000000002
Mid_Case,2029,Copper,United States,1.91656830134218e+17,3.12144674485697e+17,61.4
Mid_Case,2029,Lead,OECD,6.714669707389156e+17,3.589964556987359e+18,18.703999999999997
Mid_Case,2029,Lead,1,0.0,3.589964556987359e+18,0.0
Mid_Case,2029,Lead,2,0.0,3.589964556987359e+18,0.0
Mid_Case,2029,Lead,3,2.1582866916608e+17,3.589964556987359e+18,6.012
Mid_Case,2029,Lead,4,0.0,3.589964556987359e+18,0.0
Mid_Case,2029,Lead,5,0.0,3.589964556987359e+18,0.0
Mid_Case,2029,Lead,6,0.0,3.589964556987359e+18,0.0
Mid_Case,2029,Lead,7,0.0,3.589964556987359e+18,0.0
Mid_Case,2029,Lead,China,0.0,3.589964556987359e+18,0.0
Mid_Case,2029,Lead,Undefined,3.117525221287822e+17,3.589964556987359e+18,8.684
Mid_Case,2029,Lead,United States,2.390916394953581e+18,3.589964556987359e+18,66.6
Mid_Case,2029,Magnesium,OECD,0.3512328072,3.658675075,9.6
Mid_Case,2029,Magnesium,1,0.0,3.658675075,0.0
Mid_Case,2029,Magnesium,2,0.09878422702499999,3.658675075,2.6999999999999997
Mid_Case,2029,Magnesium,3,0.10976025225,3.658675075,3.0
Mid_Case,2029,Magnesium,4,0.0,3.658675075,0.0
Mid_Case,2029,Magnesium,5,0.0,3.658675075,0.0
Mid_Case,2029,Magnesium,6,0.0,3.658675075,0.0
Mid_Case,2029,Magnesium,7,0.0,3.658675075,0.0
Mid_Case,2029,Magnesium,China,0.0,3.658675075,0.0
Mid_Case,2029,Magnesium,Undefined,0.537825236025,3.658675075,14.7
Mid_Case,2029,Magnesium,United States,2.5610725524999998,3.658675075,70.0
Mid_Case,2029,Manganese,OECD,7.071905516288401,58.932545969070006,12.0
Mid_Case,2029,Manganese,1,0.0,58.932545969070006,0.0
Mid_Case,2029,Manganese,2,0.0,58.932545969070006,0.0
Mid_Case,2029,Manganese,3,0.0,58.932545969070006,0.0
Mid_Case,2029,Manganese,4,11.197183734123302,58.932545969070006,19.0
Mid_Case,2029,Manganese,5,4.7146036775256,58.932545969070006,8.0
Mid_Case,2029,Manganese,6,0.0,58.932545969070006,0.0
Mid_Case,2029,Manganese,7,14.733136492267501,58.932545969070006,25.0
Mid_Case,2029,Manganese,China,0.0,58.932545969070006,0.0
Mid_Case,2029,Manganese,Undefined,21.215716548865203,58.932545969070006,36.0
Mid_Case,2029,Manganese,United States,0.0,58.932545969070006,0.0
Mid_Case,2029,Molybdenum,OECD,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,1,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,2,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,3,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,4,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,5,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,6,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,7,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,China,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,Undefined,0.0,9.2882534245285,0.0
Mid_Case,2029,Molybdenum,United States,9.2882534245285,9.2882534245285,100.0
Mid_Case,2029,Nickel,OECD,7.135540544261884e+22,2.9885829051188993e+23,23.876
Mid_Case,2029,Nickel,1,0.0,2.9885829051188993e+23,0.0
Mid_Case,2029,Nickel,2,0.0,2.9885829051188993e+23,0.0
Mid_Case,2029,Nickel,3,3.947320301081042e+22,2.9885829051188993e+23,13.208
Mid_Case,2029,Nickel,4,0.0,2.9885829051188993e+23,0.0
Mid_Case,2029,Nickel,5,0.0,2.9885829051188993e+23,0.0
Mid_Case,2029,Nickel,6,0.0,2.9885829051188993e+23,0.0
Mid_Case,2029,Nickel,7,0.0,2.9885829051188993e+23,0.0
Mid_Case,2029,Nickel,China,0.0,2.9885829051188993e+23,0.0
Mid_Case,2029,Nickel,Undefined,4.099140312661083e+22,2.9885829051188993e+23,13.716000000000001
Mid_Case,2029,Nickel,United States,1.4703827893184986e+23,2.9885829051188993e+23,49.2
Mid_Case,2029,Niobium,OECD,0.7374028663999999,2.9496114655999994,25.0
Mid_Case,2029,Niobium,1,0.0,2.9496114655999994,0.0
Mid_Case,2029,Niobium,2,0.0,2.9496114655999994,0.0
Mid_Case,2029,Niobium,3,0.0,2.9496114655999994,0.0
Mid_Case,2029,Niobium,4,1.9467435672959996,2.9496114655999994,66.0
Mid_Case,2029,Niobium,5,0.0,2.9496114655999994,0.0
Mid_Case,2029,Niobium,6,0.0,2.9496114655999994,0.0
Mid_Case,2029,Niobium,7,0.0,2.9496114655999994,0.0
Mid_Case,2029,Niobium,China,0.0,2.9496114655999994,0.0
Mid_Case,2029,Niobium,Undefined,0.26546503190399995,2.9496114655999994,9.0
Mid_Case,2029,Niobium,United States,0.0,2.9496114655999994,0.0
Mid_Case,2029,Silicon,OECD,30.81482831771506,307.042928634068,10.036
Mid_Case,2029,Silicon,1,0.0,307.042928634068,0.0
Mid_Case,2029,Silicon,2,0.0,307.042928634068,0.0
Mid_Case,2029,Silicon,3,0.0,307.042928634068,0.0
Mid_Case,2029,Silicon,4,23.70371409055005,307.042928634068,7.720000000000001
Mid_Case,2029,Silicon,5,0.0,307.042928634068,0.0
Mid_Case,2029,Silicon,6,0.0,307.042928634068,0.0
Mid_Case,2029,Silicon,7,26.074085499605058,307.042928634068,8.492
Mid_Case,2029,Silicon,China,0.0,307.042928634068,0.0
Mid_Case,2029,Silicon,Undefined,37.92594254488008,307.042928634068,12.352
Mid_Case,2029,Silicon,United States,188.52435818131775,307.042928634068,61.4
Mid_Case,2029,Silver,OECD,0.5100363461212926,2.285109077604357,22.320000000000004
Mid_Case,2029,Silver,1,0.0,2.285109077604357,0.0
Mid_Case,2029,Silver,2,0.0,2.285109077604357,0.0
Mid_Case,2029,Silver,3,0.7990569422566917,2.285109077604357,34.968
Mid_Case,2029,Silver,4,0.0,2.285109077604357,0.0
Mid_Case,2029,Silver,5,0.0,2.285109077604357,0.0
Mid_Case,2029,Silver,6,0.0,2.285109077604357,0.0
Mid_Case,2029,Silver,7,0.0,2.285109077604357,0.0
Mid_Case,2029,Silver,China,0.0,2.285109077604357,0.0
Mid_Case,2029,Silver,Undefined,0.3910278653596576,2.285109077604357,17.112000000000002
Mid_Case,2029,Silver,United States,0.5849879238667153,2.285109077604357,25.599999999999994
Mid_Case,2029,Steel,OECD,5426844065976.402,137041516817585.94,3.96
Mid_Case,2029,Steel,1,0.0,137041516817585.94,0.0
Mid_Case,2029,Steel,2,0.0,137041516817585.94,0.0
Mid_Case,2029,Steel,3,2532527230788.9883,137041516817585.94,1.848
Mid_Case,2029,Steel,4,2713422032988.201,137041516817585.94,1.98
Mid_Case,2029,Steel,5,0.0,137041516817585.94,0.0
Mid_Case,2029,Steel,6,0.0,137041516817585.94,0.0
Mid_Case,2029,Steel,7,0.0,137041516817585.94,0.0
Mid_Case,2029,Steel,China,0.0,137041516817585.94,0.0
Mid_Case,2029,Steel,Undefined,7416686890167.751,137041516817585.94,5.412
Mid_Case,2029,Steel,United States,118952036597664.6,137041516817585.94,86.8
Mid_Case,2029,Tin,OECD,0.0,39.541497655,0.0
Mid_Case,2029,Tin,1,0.0,39.541497655,0.0
Mid_Case,2029,Tin,2,4.8968190695952005,39.541497655,12.384
Mid_Case,2029,Tin,3,14.996508400635301,39.541497655,37.926
Mid_Case,2029,Tin,4,0.0,39.541497655,0.0
Mid_Case,2029,Tin,5,0.0,39.541497655,0.0
Mid_Case,2029,Tin,6,0.0,39.541497655,0.0
Mid_Case,2029,Tin,7,5.2028702614449,39.541497655,13.158000000000001
Mid_Case,2029,Tin,China,0.0,39.541497655,0.0
Mid_Case,2029,Tin,Undefined,5.5089214532946,39.541497655,13.932
Mid_Case,2029,Tin,United States,8.936378470029998,39.541497655,22.599999999999994
Mid_Case,2029,Vanadium,OECD,10.289409000492759,51.70037684902401,19.902
Mid_Case,2029,Vanadium,1,0.0,51.70037684902401,0.0
Mid_Case,2029,Vanadium,2,0.0,51.70037684902401,0.0
Mid_Case,2029,Vanadium,3,0.0,51.70037684902401,0.0
Mid_Case,2029,Vanadium,4,4.978746290561013,51.70037684902401,9.63
Mid_Case,2029,Vanadium,5,0.0,51.70037684902401,0.0
Mid_Case,2029,Vanadium,6,0.0,51.70037684902401,0.0
Mid_Case,2029,Vanadium,7,0.0,51.70037684902401,0.0
Mid_Case,2029,Vanadium,China,4.314913451819544,51.70037684902401,8.346
Mid_Case,2029,Vanadium,Undefined,13.608573194200101,51.70037684902401,26.322
Mid_Case,2029,Vanadium,United States,18.508734911950594,51.70037684902401,35.8
Mid_Case,2029,Zinc,OECD,231.71247205999202,396.333593425,58.464000000000006
Mid_Case,2029,Zinc,1,0.0,396.333593425,0.0
Mid_Case,2029,Zinc,2,0.0,396.333593425,0.0
Mid_Case,2029,Zinc,3,70.801033129442,396.333593425,17.864
Mid_Case,2029,Zinc,4,0.0,396.333593425,0.0
Mid_Case,2029,Zinc,5,0.0,396.333593425,0.0
Mid_Case,2029,Zinc,6,0.0,396.333593425,0.0
Mid_Case,2029,Zinc,7,0.0,396.333593425,0.0
Mid_Case,2029,Zinc,China,0.0,396.333593425,0.0
Mid_Case,2029,Zinc,Undefined,19.309372671666,396.333593425,4.872
Mid_Case,2029,Zinc,United States,74.51071556389999,396.333593425,18.799999999999997
Mid_Case,2032,Aluminum,OECD,146519214391693.75,637040062572581.5,23.0
Mid_Case,2032,Aluminum,1,0.0,637040062572581.5,0.0
Mid_Case,2032,Aluminum,2,26373458590504.88,637040062572581.5,4.140000000000001
Mid_Case,2032,Aluminum,3,0.0,637040062572581.5,0.0
Mid_Case,2032,Aluminum,4,0.0,637040062572581.5,0.0
Mid_Case,2032,Aluminum,5,0.0,637040062572581.5,0.0
Mid_Case,2032,Aluminum,6,0.0,637040062572581.5,0.0
Mid_Case,2032,Aluminum,7,14651921439169.377,637040062572581.5,2.3000000000000003
Mid_Case,2032,Aluminum,China,11721537151335.5,637040062572581.5,1.84
Mid_Case,2032,Aluminum,Undefined,93772297210684.0,637040062572581.5,14.72
Mid_Case,2032,Aluminum,United States,344001633789194.06,637040062572581.5,54.0
Mid_Case,2032,Boron,OECD,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,1,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,2,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,3,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,4,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,5,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,6,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,7,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,China,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,Undefined,0.0,0.4939793564999999,0.0
Mid_Case,2032,Boron,United States,0.4939793564999999,0.4939793564999999,100.0
Mid_Case,2032,Cement,OECD,4.47694059530907e+19,6.577932111826433e+20,6.806
Mid_Case,2032,Cement,1,0.0,6.577932111826433e+20,0.0
Mid_Case,2032,Cement,2,0.0,6.577932111826433e+20,0.0
Mid_Case,2032,Cement,3,8.735493844505503e+18,6.577932111826433e+20,1.328
Mid_Case,2032,Cement,4,0.0,6.577932111826433e+20,0.0
Mid_Case,2032,Cement,5,2.8390354994642883e+19,6.577932111826433e+20,4.316
Mid_Case,2032,Cement,6,0.0,6.577932111826433e+20,0.0
Mid_Case,2032,Cement,7,0.0,6.577932111826433e+20,0.0
Mid_Case,2032,Cement,China,0.0,6.577932111826433e+20,0.0
Mid_Case,2032,Cement,Undefined,2.7298418264079696e+19,6.577932111826433e+20,4.15
Mid_Case,2032,Cement,United States,5.4859953812632456e+20,6.577932111826433e+20,83.4
Mid_Case,2032,Chromium,OECD,3.5487081016305924,76.414903135887,4.644
Mid_Case,2032,Chromium,1,0.0,76.414903135887,0.0
Mid_Case,2032,Chromium,2,0.0,76.414903135887,0.0
Mid_Case,2032,Chromium,3,0.0,76.414903135887,0.0
Mid_Case,2032,Chromium,4,21.88369996005532,76.414903135887,28.638
Mid_Case,2032,Chromium,5,5.914513502717654,76.414903135887,7.74
Mid_Case,2032,Chromium,6,0.0,76.414903135887,0.0
Mid_Case,2032,Chromium,7,4.140159451902358,76.414903135887,5.418
Mid_Case,2032,Chromium,China,0.0,76.414903135887,0.0
Mid_Case,2032,Chromium,Undefined,23.658054010870615,76.414903135887,30.96
Mid_Case,2032,Chromium,United States,17.26976810871046,76.414903135887,22.599999999999994
Mid_Case,2032,Copper,OECD,1.5736729144279994e+17,4.853420042030593e+17,32.424
