year,material,mean,std,p2,p5,p25,p50,p75,p95,p97
2029,Neodymium,802607.2725538699,417283.36429190834,119324.82895574065,153956.89407637066,442756.4816546072,795951.6077354483,1174600.6972921747,1445893.420075495,1480425.4508423419
2029,Nickel,1390668.285891677,450862.09668291075,648852.4839365074,685489.8183458815,999807.1746454344,1394910.41855102,1783858.5437649803,2091692.66642811,2127042.431394208
2029,Niobium,193763.38953846478,10319.021479776595,176701.4973363888,177740.23115882222,184838.11098938904,193785.05269085724,202670.4557305135,209803.03068046484,210703.52150412498
2029,Praseodymium,59755.44075957064,54304.16219514209,18202.808417678985,18546.015483848223,24276.81502890045,39947.58069945038,73280.25394788396,171716.36831166627,210900.38852707564
2029,Selenium,60298.21185644019,49785.66191052059,10778.825925877703,12148.145086995375,24618.35178431345,45345.37789590105,79865.2929575141,159607.8319826091,194396.47524810434
2029,Silicon,25030570.586858362,11084951.080362039,6738680.148142949,8056511.540530945,15499114.612432135,24749706.38096553,34547996.61989686,42486754.74876659,43758439.43704664
2029,Silver,231542.77757581405,106038.57741413992,52932.64858433079,65523.027164506515,141400.67757527664,231168.7603692844,322256.4295737509,395483.74731937045,408492.40646134305
2029,Steel,1087169359.3717575,142663197.32148325,835502128.7011675,870766410.5796354,989088786.2142129,1078168910.387683,1172503104.377542,1334931826.6173544,1402333708.520686
2029,Tellurium,94033.31374107816,66963.71031196594,17977.161852090907,23940.46005620568,48876.83526124348,76895.08611258594,120117.04265209052,222534.33969954806,270109.60762537067
2029,Terbium,31392.816538931824,33677.451391357245,4137.4464009385865,4387.840797118225,8566.592974935316,19233.21764942041,41694.68958288639,100503.94720906859,126633.44998899115
2029,Tin,3025541.7908999184,153299.21060299125,2767501.5974945202,2784615.701200033,2894771.3709781086,3026441.183900425,3156326.212983188,3261933.1491244887,3280153.088222982
2029,Vanadium,3401125.8646311853,170742.558052897,3119795.924830146,3134554.1270574024,3253787.7049271413,3400973.6702460106,3547197.2503926,3668256.9260968505,3684066.3822290404
2029,Yttrium,5768.5449595491355,2104.6422263684162,2313.79185123803,2486.4790069709934,3961.9128514055246,5768.9103150708925,7592.888216296878,9084.904290514833,9252.678568981735
2029,Zinc,26053354.82055776,1495578.2188471865,23574886.091931436,23711031.486551613,24766172.574640904,26056042.230931193,27358214.15290097,28359999.8007468,28505130.637409747
2032,Aluminum,140696870.50783107,38791870.397922345,95858031.2231513,98910373.26681022,112963922.16249076,130890724.62595595,157045443.2249697,217114377.14384025,242201365.5418423
2032,Boron,22965.52584879853,6542.023426605568,17818.825820589747,18009.363980797218,19021.097438254044,20544.312960110743,24481.615793836427,35883.28870653858,41424.42701599924
2032,Cadmium,92315.75762033842,56302.4656989699,14377.52825111117,22120.91695672688,53020.21364941384,81824.88554409728,119601.07361072124,198002.0674436944,234461.42638736544
2032,Cement,781141036.307847,106582752.20770231,606175556.3563507,620092393.6267235,696714226.2309613,777340388.5400611,860948654.6060894,942176147.3806027,985725762.0282817
2032,Chromium,5727832.378787444,1749925.9087420686,2822385.1536755566,2985897.6546388543,4231778.865582063,5720860.230814021,7232152.880550918,8453553.05742233,8608566.642364988
2032,Copper,53540775.01465398,27156830.53393146,23418999.02374596,25943186.93471272,35991141.38010919,47036791.79452713,63129418.01953842,101796098.69391124,122209522.8398525
2032,Dysprosium,104669.03358757624,99972.17661083603,18795.20070757263,22494.847312239985,43159.51333000681,68879.12021764531,130520.30638161444,300630.0809064085,385729.1511219913
2032,Fiberglass,89111573.37422524,6079545.126504305,78251601.9028579,79425165.99643429,84142573.8840226,89058364.78905341,94147304.14361152,98791419.89527161,99818147.52961056
2032,Gadium,7442.986609469742,2807.6810220916955,2859.3203659567025,3079.828633761775,4970.782101071631,7446.437108189439,9885.474825091767,11786.037082021498,12018.696692002384
2032,Gallium,11264.123274333748,14841.697249182524,741.1098133380373,1150.4351748734186,3460.9732307019904,7112.366055127631,13505.37060962502,34961.98555139309,49680.811603274466
2032,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,Glass,448119366.19268054,26034303.552837715,402383369.5601505,407037960.2344403,426157477.0503943,448507084.7710463,470017537.7214736,488121748.1401033,492451399.06884974
2032,Indium,48387.62773928388,20947.278764630162,24397.807125005907,25621.715314801364,32972.65753878153,42926.036154564965,58188.51392289269,89799.11184623811,102246.09036142801
2032,Lead,68978964.66416544,3742916.806086256,62418236.175065026,63051173.422201134,65849359.76048921,69013406.66874944,72083989.13665828,74902080.70956078,75573450.92831823
2032,Magnesium,328510.6429808497,16197.195255942544,300994.3887862166,303199.0311569204,314895.4220193947,328420.05740472465,342256.4350020273,353652.20377167064,355876.44070812134
2032,Manganese,7686036.418140763,55628.760867838115,7593523.217339088,7599065.714720401,7638869.951415415,7685781.652202087,7732355.27916277,7768971.319111541,7777390.642969988
2032,Molybdenum,1114390.1243156746,125641.63074483498,891683.9684285861,917036.1671692742,1014037.214038908,1113169.690099183,1215097.0131234624,1315785.455566113,1342764.2952835946
2032,Neodymium,1627484.0541805758,816031.3494162029,285554.3206350175,360768.6618327436,926491.8863471881,1615849.2390992432,2353292.90594666,2883638.6301402706,2956755.011357183
2032,Nickel,2759836.5693905745,880316.7084467647,1309958.8022717761,1384455.2410845805,1995775.3181352974,2767270.8626900706,3526328.765572319,4129726.621221704,4195569.149127867
2032,Niobium,396400.2147908802,20257.11337067999,362521.2595270796,365030.000376225,378949.2995848639,396325.7098194602,413755.9623244586,427934.8646334527,430114.3564431636
2032,Praseodymium,131988.73663214716,105998.72818928547,50646.5929047666,51463.45172728048,62810.323642736315,93412.53960120087,158521.8740902135,350690.93906096707,426915.18890967366
2032,Selenium,68700.3616853706,56722.958686428065,12280.782743847773,13840.907310318553,28048.753347888585,51663.9509912015,90993.9837909685,181848.1087155484,221484.31518503738
2032,Silicon,29396409.791557454,12702725.903253477,8249838.692591841,9867699.615958823,18510071.599520795,29172018.766122513,40238578.415062144,49455207.97585405,51104325.19133686
2032,Silver,271772.98787911754,121485.10709601008,64613.85530849745,80674.89502293865,168973.44241353875,271503.8508627379,375133.342248906,460294.80946154345,476944.23901837366
2032,Steel,2083353243.4321496,331943460.14121777,1542937464.6004791,1613818749.4999657,1857319477.419021,2047564538.4367216,2263600644.115282,2682053377.322822,2852963422.480015
2032,Tellurium,107136.22287616847,76294.6524712754,20482.158314337863,27276.401971774776,55687.4931627855,87609.89862086845,136854.54378684587,253543.00159302668,307747.5627757701
2032,Terbium,64236.09673378594,65734.4547753829,11038.20057918019,11523.703909906295,19690.230933192368,40483.36902634596,84369.51760190079,199081.68983750613,250123.6578265172
2032,Tin,3553166.7761492133,175554.18684837592,3255313.741674016,3276300.6486654007,3403497.0673899064,3554093.5689451555,3702238.3252382036,3824809.5161373517,3848131.7034519017
2032,Vanadium,10025294.027955163,527583.1173075408,9155830.911000535,9201643.390878174,9570118.947033519,10024858.8466385,10476440.91004517,10850513.002623804,10899392.876971161
2032,Yttrium,11259.3513481815,4107.952084116732,4516.181391032183,4853.241320936508,7733.071184789203,11260.064468425047,14820.201068769264,17732.397006315954,18059.867722361858
2032,Zinc,50756275.78999313,2919203.6916701226,45919844.15567419,46187532.36830315,48243334.4919514,50765117.60092695,53304761.30536046,55261577.925857425,55544255.495428376
2035,Aluminum,146334348.6655043,44344934.88723067,97948561.47764787,100457918.07332782,114543776.1362209,134204761.27580431,164500978.3419986,234716305.2091487,263513261.86666635
2035,Boron,19031.52816068289,7182.9803985333665,13807.478030363598,13914.910930970795,14534.59970448407,16340.023253281614,20653.613225376823,33315.4475497072,39445.963740488485
2035,Cadmium,107620.34870625203,65636.58412970648,16761.110386832588,25788.23873575076,61810.18309893366,95390.24476537276,139429.1676678193,230827.88997394906,273331.6729062339
2035,Cement,706660211.9494846,103749559.60007335,531410296.7421842,544016384.1501399,619652660.0685847,705742815.1356063,793672198.5884955,866352161.8333683,881202470.5879965
2035,Chromium,6040388.776333339,1927630.085786382,2842726.5265575415,3017725.0052180625,4397698.734105525,6035166.819731055,7697874.469307229,9047624.52995687,9215343.216080379
2035,Copper,52807895.2248232,29338238.570087653,21896509.63869078,24110425.790665794,34141140.34583754,45310524.874604076,62482409.859948,104924586.96540289,127340987.32751635
2035,Dysprosium,99373.13184514019,109541.11701505225,14595.890886637886,16884.531932517602,29321.241914610957,58634.56899024862,127186.84277739369,315183.76568634226,406691.4199530093
2035,Fiberglass,90663893.23699543,6425082.8435121,79949590.25483252,80685181.51173635,85127697.11684072,90710423.7692098,96251337.3368778,100600626.16921107,101311969.71161942
2035,Gadium,8676.924015739467,3273.1531262097724,3333.3535116799335,3590.4187981003856,5794.8644613871065,8680.94655625689,11524.340754246978,13739.988202756418,14011.219344670233
2035,Gallium,13131.54878324838,17302.23175894453,863.974890062464,1341.1603595672404,4034.751547866746,8291.491449675434,15744.361871486144,40758.16711571799,57917.15744502612
2035,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,Glass,473221658.06472695,29868310.97279546,421959581.15310246,426159794.9726781,447590955.3953357,473889873.76247823,498669395.6636752,519068916.5263739,522976641.19407266
2035,Indium,56409.5827690284,24420.028640916462,28442.603713004002,29869.417829743776,38439.03785840467,50042.53985035461,67835.31133259801,104686.48017979019,119196.98415737822
2035,Lead,71261712.50160256,3972657.0906327795,64679466.27182928,65109969.76532146,67812737.30867282,71248443.63011625,74673277.27881943,77384454.22995515,77865090.20774011
2035,Magnesium,337533.1454320275,18597.93163239027,306881.1527151294,308562.9252364593,321501.0103885398,337328.5557105305,353570.00944721256,366601.09361605556,368060.1673821885
2035,Manganese,8398536.381093167,66571.45995597102,8276233.231167286,8291052.990801889,8347538.36829667,8398039.3738834,8450129.570177985,8506391.860124744,8520387.980669731
2035,Molybdenum,1167855.5073890754,139515.24161660203,918610.5937592696,948531.5404331797,1057502.8825417976,1166153.7890526468,1278677.616184019,1392546.3731963458,1423267.26061446
2035,Neodymium,1679980.1249013452,896506.3436463645,213440.88357709505,285383.9398823718,903257.1323102087,1664995.9508903932,2483018.7622319055,3065383.351835713,3133208.524452898
2035,Nickel,2961610.2057672013,969365.2230908192,1367425.4263947317,1445317.7505212263,2122158.6181840417,2973108.6580815297,3806036.552852971,4466631.0702351285,4545969.094555626
2035,Niobium,402955.5790868967,22133.40688587453,366620.03822385357,368448.01185805147,383858.21826594364,403121.2851091797,422171.5129567976,437390.6216853502,439201.4233618008
2035,Praseodymium,116968.52759957963,116753.2568994876,27770.31554039962,28413.539809971353,40647.429612075175,74315.87644296663,146067.02471067422,357408.3048145575,441827.1685626444
2035,Selenium,80089.86841913019,66126.78865280526,14316.755398511077,16135.525608460419,32698.82297332068,60229.07209495571,106079.44427027686,211995.84313683928,258203.14806069157
2035,Silicon,30212361.42630354,14575538.089772526,6467861.5983175775,7739791.484445827,17534981.214871913,29860593.212871525,42735216.338716924,53107475.972778365,54396714.05257946
2035,Silver,280042.22387464554,139533.48013953632,48308.3525428732,61815.16335448957,161017.148536071,278754.9539165727,400550.15783260105,496536.0189541391,508445.1784521564
2035,Steel,1965737856.860605,278200980.5611921,1453424609.09925,1530307950.6977506,1772944552.154823,1952330527.3193045,2145401314.9920099,2442770538.3297615,2553062247.2662096
2035,Tellurium,124897.82852048826,88943.18061223393,23877.798079837932,31798.427130143296,64919.65821700233,102134.3276894691,159543.0087347357,295576.6918546069,358767.5698404363
2035,Terbium,65275.73934739985,72406.8475460879,6677.420015791057,7203.577574081113,16186.925151787198,39148.49442146717,87410.13739409138,213903.6370360388,270049.96487550193
2035,Tin,3652198.8812080263,201988.1311871282,3316958.405772502,3333811.975932354,3479090.072709797,3653562.373776232,3826588.6115444293,3964299.5823726677,3980710.6960374955
2035,Vanadium,4774341.426757943,221473.2399753855,4409597.026256112,4428684.219318646,4583265.404203845,4774416.601591494,4963808.522570641,5121196.2483540075,5141660.469016172
2035,Yttrium,12402.548404901074,4525.045270614173,4974.723372198225,5346.006047968537,8518.234019172352,12403.33393046695,16324.942302778778,19532.822576078233,19893.542415201362
2035,Zinc,55918371.835256554,3215594.1560547384,50590198.63608662,50885723.56586489,53150138.293237135,55927860.71190783,58724906.740832135,60880610.316900685,61192419.281733714
2038,Aluminum,75132711.63305128,21754043.808397938,51262804.397896044,52671545.31245517,59727589.27440521,69206317.24836957,83701728.95746185,118328944.66120295,132582071.43037152
2038,Boron,9747.309379201157,2943.195670549984,7472.119002688716,7550.322775442474,7961.305721979699,8652.881484179892,10428.935286604286,15553.420870388842,18054.180458665192
2038,Cadmium,53290.06180723654,32501.080577568704,8299.551332157449,12769.488787654285,30606.372468178313,47234.116042766815,69040.74417218455,114298.38939772123,135344.86663675332
2038,Cement,314648578.6330395,43540543.19525503,240759207.6494974,246479047.55989125,278617581.91780084,314381441.40218157,351048813.2720084,381060160.46899074,389889639.0674815
2038,Chromium,2562066.462795318,788035.1498019834,1254653.1471416107,1328293.1098403062,1889110.765058057,2559386.6301351264,3238479.324304598,3790327.6800847966,3859485.246494907
2038,Copper,24588922.196559608,12488477.396556893,10676450.309302675,11757569.921571206,16467761.928341864,21617157.815527506,29018903.534264132,46984050.29506367,55839074.26726798
2038,Dysprosium,45624.05507218149,44945.374767832145,7895.698252203986,9477.721864689278,17864.206045347684,29347.140175210618,57038.16219957162,133973.5808742908,171712.97036541536
2038,Fiberglass,39418016.907239296,2702808.277152541,34657100.26262457,35137258.68904474,37184066.61621627,39403517.49070461,41684401.727276176,43686479.69890144,44121129.367365375
2038,Gadium,4296.527772434074,1620.7579188984291,1650.5671724558645,1777.857458786678,2869.4265445539986,4298.519602374901,5706.475015777377,6803.590857655846,6937.895610338688
2038,Gallium,6502.311641770357,8567.496862084789,427.81198764741043,664.0985586269696,1997.8764420243083,4105.674225544564,7796.090863235177,20182.105622745567,28678.674033747957
2038,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,Glass,244593346.98720983,14865667.917015906,218878614.10772088,221103428.68156815,231914929.6716728,244944009.64726025,257166881.2909482,267458232.45692277,269441635.0726384
2038,Indium,27932.172571629257,12091.996088592166,14083.843139756216,14790.354625572303,19033.74898808603,24779.422048662935,33589.8180695755,51837.30647807291,59022.43143924945
2038,Lead,30640742.6521914,1670545.8151373905,27747814.63123922,28016051.244543675,29221898.3312425,30658038.695756733,32036367.298920155,33257706.063262466,33552774.037782058
2038,Magnesium,177444.85463732987,9251.741681111205,161998.60545670122,163119.5045276268,169518.88343706378,177387.19887397648,185407.57227344482,191816.36716185234,192805.4588725295
2038,Manganese,3415354.2051976416,24877.881241939212,3372863.576512407,3376812.2422102923,3394615.178233482,3415534.764363633,3436219.607951551,3453858.930923059,3457563.154752434
2038,Molybdenum,510922.6402511495,59244.19924197344,403017.6496784066,416451.9352304553,465340.4420228298,510322.20918485196,556499.421621239,607026.7155977837,620612.1714688945
2038,Neodymium,722200.4150532392,367166.0895956299,119596.99508929151,150696.2104457431,406732.3457720366,716091.5589872142,1049060.1231186227,1286767.0295741765,1318706.5192875655
2038,Nickel,1235671.4421428333,396437.92391396104,583594.8879464467,615793.6728649533,891377.4438410867,1238973.051193412,1580822.6809536354,1852340.665546296,1882681.0737803201
2038,Niobium,175312.25445363103,9099.106670580875,160190.76343898228,161215.48706374888,167454.97692701704,175304.40895728534,183130.28886161337,189445.43354601864,190368.1984894054
2038,Praseodymium,56740.626601820884,47733.211115497375,20155.33365394965,20497.38476234602,25555.75284787653,39360.23448429872,68662.73197338563,155220.2689414524,189525.7889946564
2038,Selenium,39657.87222859042,32743.813756267315,7089.187028636906,7989.782297714776,16191.383118710482,29823.458231800338,52527.056542718274,104973.3783568673,127853.7180411306
2038,Silicon,15880758.296698846,7252872.059888688,3993536.491109621,4767939.403613271,9643551.396309575,15701209.553148925,22135866.667847857,27230089.05992904,27983891.458535846
2038,Silver,146946.1654590783,69400.58538802,31306.434163864393,38146.42258177403,87532.46264298342,146492.43680575473,206645.0365810705,254181.054025153,261540.38370752378
2038,Steel,927067615.1837302,139295136.86389425,692471128.0838555,724996468.4552071,831642454.2216101,914024761.9806976,1007109040.5720025,1176463064.728019,1243167931.1389635
2038,Tellurium,61845.30231929819,44041.74163285162,11823.501324720724,15745.536671354439,32146.08241357378,50573.564392253,79000.45761413364,146359.86936544342,177649.91659164018
2038,Terbium,28406.954684224827,29601.887033122144,4453.159898422416,4671.467077239834,8341.300919578478,17709.354396163828,37465.46514732682,89140.35238595496,112118.77790237663
2038,Tin,1919628.8305724105,100382.73447791934,1752240.285384129,1762024.6179449079,1833902.2182944561,1920510.8947095382,2005816.657682183,2074139.5348291209,2085025.6270735906
2038,Vanadium,3919665.8453712533,203446.78944080757,3584374.169886359,3602065.9487888655,3744105.1132016717,3919466.022209421,4093656.1600913284,4237931.253641441,4256739.685092473
2038,Yttrium,5070.402274234374,1849.926247582229,2033.76337480071,2185.550931853557,3482.4192362115296,5070.7234123171,6673.95295518822,7985.396611943606,8132.865876560917
2038,Zinc,22874071.31814276,1314589.0915319794,20695782.833885983,20815523.72946704,21742861.01954219,22877785.10056659,24020857.821259215,24902367.787583075,25029928.657974117
2041,Aluminum,78621980.61079167,22572197.500576187,54158253.3283605,55577578.350503474,62721472.07933305,72337103.56847703,87371917.51508586,123441600.03293939,138180798.10958576
2041,Boron,6843.796922167082,2419.885391254576,5055.832625408469,5098.570670577439,5339.25407557975,5940.261039652625,7394.758820912085,11658.610097709345,13714.456936275215
2041,Cadmium,55874.345522401716,34077.20960451002,8702.035296774644,13388.740873423832,32090.618259371084,49524.718694553725,72388.8519580688,119841.251544487,141908.37065455248
2041,Cement,279068430.5459477,40449175.13011565,210078687.20899785,216735098.35778132,247689982.07280558,277957847.2742647,308431120.1664398,343893193.00287676,359004743.96615803
2041,Chromium,2067425.431417607,649091.7898468572,990811.2581109845,1050630.6295038203,1513913.7223654895,2066186.2865143376,2624827.179232637,3080183.9011536553,3136543.267165065
2041,Copper,21617059.42435062,10612094.702138595,9686260.15321227,10659229.92884049,14643309.790355789,19013638.646476813,25517366.9510353,40819660.97062278,48601957.8649981
2041,Dysprosium,34568.44589749527,36911.79995025029,5338.428769821243,6319.238680872478,11203.882327189984,20894.900100561445,43959.23724655985,107701.80945979287,138274.40777870902
2041,Fiberglass,31050354.82991336,2175311.401821196,27369320.437072013,27668745.011583246,29200053.5347171,31053338.220686674,32931211.022566397,34428304.90767415,34712292.07390077
2041,Gadium,4504.886449033479,1699.3560318295993,1730.610875163387,1864.0740613353262,3008.5784246508365,4506.974872100772,5983.208612139389,7133.528719647577,7274.346536370068
2041,Gallium,6817.6390690032185,8982.974755514588,448.55858683186676,696.303796003731,2094.762791541255,4304.777523251893,8174.159680882349,21160.830081487373,30069.436734418738
2041,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,Glass,259754180.5862272,15617737.241028663,232677976.08372107,235073462.90667313,246410113.87651896,260071145.81036246,272940613.97910094,283744063.38487506,285978718.5679704
2041,Indium,29286.733933692503,12678.393392626562,14766.834400015363,15507.60792391984,19956.784276098642,25981.09182910347,35218.7450568731,54351.139309678256,61884.704501526
2041,Lead,24382740.154511962,1353100.3590424024,22106836.59294128,22282204.559168167,23218630.5890292,24381191.159224384,25533182.311857723,26472939.541281763,26660421.96097783
2041,Magnesium,188913.68094585458,9718.798937027856,172613.60235668946,173851.8009974577,180591.01014853473,188832.34916780237,197257.5316270455,203973.43846030955,205131.14806078377
2041,Manganese,3017586.1838797815,41331.851239074786,2941517.2510319944,2949943.2534742584,2986262.7831234355,3017976.5233890414,3048576.8869445054,3085434.827133398,3093902.989959238
2041,Molybdenum,423904.78807954513,52093.1709216394,327496.9582642489,340041.6136050896,384786.1513974762,423536.8098273324,462537.4443748605,509293.3880656218,522067.43720620597
2041,Neodymium,573539.8530830832,301982.4446199726,78904.22677856334,104442.64756865402,312328.100558521,569101.1051001912,843250.3225990412,1039695.671281332,1063391.785086118
2041,Nickel,1047441.5225524576,328302.6622315256,503219.03383756307,534261.650339841,763041.8373802754,1051817.2260017998,1333184.5232125171,1553096.8465828164,1579767.096277217
2041,Niobium,138029.58327002864,7460.990735175766,125728.5552983116,126426.4865607602,131590.61459851358,138062.0405202086,144511.53095076297,149623.062114374,150258.03288537703
2041,Praseodymium,41361.539285188606,39315.29852911712,11301.518910665129,11537.222400411483,15676.311864878617,27009.339786433287,51152.59457828553,122365.04012226858,150819.04863181268
2041,Selenium,41581.06747180799,34331.71404748507,7432.974781372795,8377.24411666308,16976.578825013865,31269.736859082484,55074.33857290113,110064.02721358689,134053.94131450925
2041,Silicon,16906604.221923247,7619659.613565389,4387216.863318666,5229337.864706922,10340942.932813969,16718057.537367932,23465810.607827757,28846168.89284949,29672646.612307426
2041,Silver,156830.7383010853,72901.51632117342,34966.2260846175,42843.17931654041,94703.14914006526,156420.73844718665,219439.8050084838,269397.8197214234,277455.60007605085
2041,Steel,815473607.8572294,99314349.13757838,635942611.6911258,661328986.1743919,746315722.3226937,810211340.4492087,877370274.4441985,986794843.5130447,1030002677.4505558
2041,Tellurium,64844.46956030009,46177.531155877376,12396.878065026182,16509.11120338457,33704.99592334335,53026.11247428597,82831.55837061799,153457.54225467725,186264.9898506823
2041,Terbium,22361.44717480989,24382.059466183455,2629.9674642994537,2809.4563599145863,5831.011200740808,13563.212752014042,29810.906822513014,72403.38363282145,91315.58413207272
2041,Tin,2043603.2458465812,105424.12171509715,1866815.451334357,1878269.1551263516,1953630.2417048183,2044519.0179656767,2133836.1621885686,2205559.9359085374,2217869.568953391
2041,Vanadium,2043113.8632134942,99560.33015535686,1879034.4191529972,1887672.1715850686,1957202.6058166595,2043075.95947449,2128306.1747122826,2198957.478156127,2208127.9867101987
2041,Yttrium,4176.375709451432,1523.742422556734,1675.1649076151864,1800.1888863818815,2868.389985967406,4176.640223629114,5497.1841484270535,6577.390636227747,6698.857735153621
2041,Zinc,18858332.993890163,1082787.5781309209,17064033.15608014,17162600.954382405,17926411.489566114,18860347.903215233,19802931.204816937,20528453.6267362,20633230.25574201
2044,Aluminum,87845984.07654868,25317336.642635692,60792561.422620244,62294374.957899965,70123007.54947333,80602004.66951877,97521683.73638594,138296650.3075752,155331604.39525175
2044,Boron,5827.507476865393,2226.4170845462295,4212.894961905992,4245.029608106619,4433.045877056607,4994.558739664795,6330.680585003988,10254.477899109306,12152.680832777589
