scenario,year,material,mean,std,p2,p5,p25,p50,p75,p95,p97
Adv_CCS,2029,Lead,518519.13405060826,28530.616114614608,470125.55814795615,474064.33232297574,494149.95577216754,518517.72357037367,542815.323604952,562755.4429848904,567181.225051592
Adv_CCS,2029,Magnesium,3638.9581261156777,180.5693581908507,3333.100608336684,3357.071493636795,3486.5076435284745,3638.000813347475,3792.1254473987997,3919.209757567367,3943.3082152738625
Adv_CCS,2029,Manganese,58441.36373808056,426.073349106062,57722.44310548386,57778.71978796185,58077.99713397578,58437.44758046283,58804.01230235691,59098.69710700641,59155.34420474604
Adv_CCS,2029,Molybdenum,8810.462084062627,1053.353831905089,6872.749002486831,7121.7513262609855,8011.856038287618,8800.335098229658,9608.969272764882,10530.381049112186,10770.914341961228
Adv_CCS,2029,Neodymium,12206.100398627666,6346.406425559212,1814.6008716171577,2341.1488664663602,6733.137613086292,12104.59162892621,17863.9813536051,21989.583468870416,22514.79235660362
Adv_CCS,2029,Nickel,21067.47822123385,6857.138701531772,9780.779261401281,10339.197709915936,15123.903344300268,21132.623304191395,27047.563523191708,31738.62642630386,32270.858754705267
Adv_CCS,2029,Niobium,2946.7269961676066,156.93994363739415,2687.2469706473853,2703.034415944152,2810.9792270155194,2947.0514226921273,3082.196301283468,3190.6846931286013,3204.3760605249113
Adv_CCS,2029,Praseodymium,908.6453981712874,825.9062960093149,276.67820496828483,281.8924428537068,369.0529723579172,607.3910009990636,1114.3437364597794,2611.4511857088,3207.3958001866017
Adv_CCS,2029,Selenium,767.1090647731144,633.3692388460257,137.1273678071619,154.54773747851715,313.1927171983493,576.8802980812256,1016.0399173085261,2030.5181688330065,2473.0965269384847
Adv_CCS,2029,Silicon,325633.6384197557,141605.14234248162,90773.72061335345,107999.97830841468,204538.8629081375,322538.51344975573,446511.08312580595,549016.1028502294,566859.1125090544
Adv_CCS,2029,Silver,3011.4590369847133,1354.3549076745114,709.3387832956751,884.2896355752183,1863.8967660613516,3011.6172798255243,4163.516301192959,5111.083406834318,5292.437732815226
Adv_CCS,2029,Steel,15800282.74124378,2168509.2962137964,11977854.020125821,12502087.417994186,14307962.497619765,15659582.649682842,17095204.39039673,19551374.813578293,20600378.890248436
Adv_CCS,2029,Tellurium,1196.2843530613095,851.9070070178793,228.70402605744056,304.56863244432293,621.8072183564682,978.2531816019975,1528.1194817440692,2831.06420490959,3436.3129869430877
Adv_CCS,2029,Terbium,477.4174980962651,512.1968348725504,62.894041273745415,66.69943838667078,130.2561494668322,292.4838895208927,634.0975090289061,1528.5220167670993,1925.9224480434102
Adv_CCS,2029,Tin,39359.851364521324,1957.357536450689,36045.89481617077,36274.68646828653,37689.559741507124,39372.62547897907,41023.8357622848,42384.800725523506,42637.25746314268
Adv_CCS,2029,Vanadium,51690.121759986076,2594.668712822616,47414.92851378252,47639.19575814221,49451.11880353259,51687.81771867331,53909.875398619246,55749.55543601359,55989.78464067666
Adv_CCS,2029,Yttrium,87.73319861821741,32.009284102155874,35.19021893204506,37.816599871948355,60.2563193210505,87.73875527224048,115.4794449271939,138.17136177951014,140.72302328149755
Adv_CCS,2029,Zinc,395948.78835977,22746.251566446514,358255.0718365129,360319.2057928954,376379.99296681833,396005.5747067162,415785.7520455922,431039.4602648313,433247.7040083388
Adv_CCS,2032,Aluminum,2312108.239148947,646425.4088793631,1587128.7089075868,1633959.3302347187,1856276.925190481,2141428.832679949,2568806.2960792403,3593781.1388824815,4020447.286060261
Adv_CCS,2032,Boron,336.1826331592952,87.45185815780839,265.24354208213583,268.1992803933878,284.010345891294,303.9980312856368,356.5125957297045,508.2434422145512,581.6640144340763
Adv_CCS,2032,Cadmium,1573.6430261433923,959.7492864245502,245.08380420371577,377.0800088541021,903.7990003523612,1394.8123681225325,2038.756982104958,3375.204630569992,3996.7021670504428
Adv_CCS,2032,Cement,11139137.467201263,1445493.1724532202,8763029.44967702,8961770.890328178,9997442.743899435,11091664.163275309,12197415.790561382,13323661.308036493,13914747.252931561
Adv_CCS,2032,Chromium,77970.00772696915,23347.572937241952,39181.93760844091,41469.44123222376,57986.99484059292,77904.59527208155,98006.81804815694,114345.6416147066,116411.4949333599
Adv_CCS,2032,Copper,794385.9040758713,377999.7905107534,359367.9419164746,396288.3563521968,545018.4042976036,707583.7036868477,937427.1793402673,1468413.455870991,1725909.6846040613
Adv_CCS,2032,Dysprosium,1472.155165416301,1338.3519218399802,276.01976555221415,334.47903202496207,651.4134739640074,1002.8863627504034,1821.0904361149128,4091.9084162855147,5217.837514415026
Adv_CCS,2032,Fiberglass,1224532.6714278054,83211.87989804844,1072768.0623251188,1089851.1613411435,1158870.4888242588,1224228.620597618,1291392.1363138803,1358818.9106740705,1374173.409314167
Adv_CCS,2032,Gadium,126.87545738226457,47.86060120115765,48.74086146703762,52.49971376683136,84.7334928452824,126.93427565323947,168.51086877929154,200.90844226472976,204.87443011067683
Adv_CCS,2032,Gallium,192.0117376837685,252.99617285664894,12.63318765320835,19.610674673927587,58.99682273704539,121.23959690674482,230.21673464158528,595.9728453872822,846.874517719524
Adv_CCS,2032,Germanium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adv_CCS,2032,Glass,7464880.005525513,441507.7407590005,6695501.064176588,6766340.268939002,7090676.724026959,7472211.240782116,7837548.200526128,8142536.899088887,8210784.373093402
Adv_CCS,2032,Indium,824.8305046328395,357.0738083546802,415.89258459379755,436.7557030597948,562.0621433093936,731.7305211578312,991.8994492033949,1530.7435020125986,1742.9185568666144
Adv_CCS,2032,Lead,943512.8500105671,51218.54565961629,852198.7894525294,861230.3694571572,901765.3908542203,943888.8612972389,985017.2472099896,1025715.9917021494,1036072.384068268
Adv_CCS,2032,Magnesium,5449.972105627734,274.7109299862923,4986.991939106623,5023.500712593042,5215.587534317976,5449.095077047365,5683.801897886164,5875.819552824343,5910.861880679927
Adv_CCS,2032,Manganese,105483.22817288738,778.0627883401452,104206.3639078249,104287.82460772646,104842.56151090369,105475.6717133169,106105.02704339217,106616.05594030263,106824.93180822446
Adv_CCS,2032,Molybdenum,15640.977183099174,1755.2954452779734,12442.186469214594,12843.38892365159,14288.910073187206,15623.74285264625,16990.615331768484,18497.681833838215,18887.742971701875
Adv_CCS,2032,Neodymium,22249.4154719216,10906.75827605269,4224.036504657411,5317.510058753029,12943.795772047777,22100.70001419566,31954.057270063793,38979.09386993362,40095.83643017194
Adv_CCS,2032,Nickel,37661.238379782604,11749.575146715051,18293.52075356432,19315.995187283435,27452.91354836431,37771.43148305056,47883.74293740942,55930.49513057334,56814.82904768275
Adv_CCS,2032,Niobium,5448.8233492064055,271.6749225029446,4989.325475894752,5028.015823105271,5216.450401502564,5448.774441926109,5679.179761936255,5871.384472008642,5906.006862106625
Adv_CCS,2032,Praseodymium,1896.0536133283645,1414.2702525599982,808.3709557106542,820.5967791798728,973.5673749599121,1380.9327306269408,2251.0848984567965,4813.0724875121305,5832.276116980177
Adv_CCS,2032,Selenium,1171.0876652751867,966.9171402591804,209.34203020807442,235.9363972720224,478.1277458551307,880.6797265823077,1551.1116596427655,3099.839241686971,3775.490306048159
Adv_CCS,2032,Silicon,487713.015498851,215406.91408938682,132222.71566238705,157742.99213717558,302469.50053555,482301.21579720953,672638.8430478447,826980.0830237556,852610.063733138
Adv_CCS,2032,Silver,4509.673945158674,2060.5281363368,1035.3174384859196,1277.385155432558,2760.37814956756,4504.111881841948,6271.382849632997,7696.344894447472,7953.667674670418
Adv_CCS,2032,Steel,32169777.57826283,4994664.83170857,24409998.75434348,25386217.32139272,28802104.51375702,31503020.87114107,34683513.4759061,41238550.27874948,44422526.49370339
Adv_CCS,2032,Tellurium,1826.2772718585484,1300.542300559588,349.14522095219866,464.9620048366548,949.2662739055355,1493.4254946252563,2332.8649840247726,4321.972614092779,5245.960369695561
Adv_CCS,2032,Terbium,883.0817868692625,877.0234728506048,173.16583337460267,179.7205884557834,288.8109350162264,566.0869806088667,1152.2137857170896,2682.537788366388,3363.0785730377115
Adv_CCS,2032,Tin,58951.59336729126,2978.7539915897732,53930.13919291016,54265.26601507691,56412.98054644591,58963.73798302514,61492.347960786334,63545.122193100375,63904.567135234356
Adv_CCS,2032,Vanadium,163551.7799203928,8748.487583644439,149133.03143962563,149892.18269192296,156004.97429520157,163545.5510240884,171033.39686626714,177233.05605993525,178044.71097026105
